cgi_id,lon_gz,lat_gz
34258,46417.9491502,27440.7729135
100348,47535.6876549,36472.8682232
104948,49695.1094085,31364.155542
73985,51183.172873,29630.06576
87494,51183.172873,29630.06576
86908,47535.6876549,36472.8682232
56991,47535.6876549,36472.8682232
90167,62220.0798107,-10558.6682961
116099,62220.0798107,-10558.6682961
48443,40343.6234814,37866.529993
51698,38897.7499101,64130.5278244
115393,56604.1442572,35320.7866292
114491,56603.1194617,35320.7853748
112899,56603.1194617,35320.7853748
110469,56603.1194617,35320.7853748
20017,56604.1442572,35320.7866292
116222,56603.1194617,35320.7853748
36775,56603.1194617,35320.7853748
116449,56603.1194617,35320.7853748
119000,56603.1194617,35320.7853748
117680,56007.6733807,36467.7298392
13558,56007.6733807,36467.7298392
62087,56007.6733807,36467.7298392
71965,56007.6733807,36467.7298392
91631,56007.6733807,36467.7298392
47015,56007.6733807,36467.7298392
35239,39016.512647,37880.4145514
119168,39016.512647,37880.4145514
109369,52407.1601852,36358.1928454
74411,52406.5453117,36358.0813134
2869,52406.5453117,36358.0813134
116875,52406.5453117,36358.0813134
107932,52406.5453117,36358.0813134
103143,50842.6989266,36595.4502289
104893,50842.6989266,36595.4502289
102720,50842.6989266,36595.4502289
74004,50842.6989266,36595.4502289
99810,50842.6989266,36595.4502289
89337,50842.6989266,36595.4502289
87868,50842.6989266,36595.4502289
106673,50842.6989266,36595.4502289
106431,50842.6989266,36595.4502289
76187,50842.6989266,36595.4502289
68518,50842.6989266,36595.4502289
78742,50842.6989266,36595.4502289
38352,48854.6023551,36394.7216482
103936,48854.6023551,36394.7216482
111474,47879.0004861,36291.6104564
102565,47879.0004861,36291.6104564
109341,47879.2054222,36292.2753829
40427,47879.2054222,36292.2753829
89265,47879.2054222,36292.2753829
99410,47879.2054222,36292.2753829
26787,48250.4784139,21833.1533084
89431,47879.0004861,36291.6104564
57839,47879.0004861,36291.6104564
112903,47879.2054222,36292.2753829
75744,47879.2054222,36292.2753829
104727,51358.7463297,20025.716937
107040,52183.052431,9355.3577545
93800,51358.7463297,20025.716937
98407,41728.8032638,18252.5381612
2309,48250.4784139,21833.1533084
115272,51358.7463297,20025.716937
112816,51358.7463297,20025.716937
118841,51358.7463297,20025.716937
116383,40736.8406566,14160.4665572
106349,40736.8406566,14160.4665572
79584,40736.8406566,14160.4665572
104366,40736.8406566,14160.4665572
74210,40736.8406566,14160.4665572
104328,41763.6614271,17817.2182537
115109,41763.6614271,17817.2182537
46631,37616.2673063,48668.6025477
114920,38962.5976637,14572.4984086
110485,38962.5976637,14572.4984086
110112,38962.5976637,14572.4984086
112400,38962.5976637,14572.4984086
95426,38962.5976637,14572.4984086
43672,38962.5976637,14572.4984086
64748,40662.1609073,13358.1115804
95607,38962.5976637,14572.4984086
99226,38072.4802872,13993.0301682
77753,38072.4802872,13993.0301682
25256,51249.4901104,17448.1924204
114017,51249.4901104,17448.1924204
44583,51249.4901104,17448.1924204
44902,51249.4901104,17448.1924204
68332,51249.4901104,17448.1924204
107990,45986.3335711,29576.4014588
111938,50316.9769474,7126.40988941
87156,51249.4901104,17448.1924204
97489,46054.5532277,15729.8501781
103291,46054.5532277,15729.8501781
83792,46054.5532277,15729.8501781
31229,46054.5532277,15729.8501781
91150,46054.5532277,15729.8501781
52783,46054.5532277,15729.8501781
93835,54169.9728387,43437.9282821
97311,44224.3094418,14542.2714256
90474,44224.5143971,14542.3824558
109999,39120.8938206,42143.3290961
82727,39120.8938206,42143.3290961
63472,44224.5143971,14542.3824558
77751,57725.3882045,2414.06566658
55930,52183.052431,9355.3577545
86923,44224.5143971,14542.3824558
43182,44224.5143971,14542.3824558
117036,44224.5143971,14542.3824558
116587,44224.5143971,14542.3824558
60605,44339.5226276,31501.6127351
117467,72915.2053496,47020.3237789
38222,64196.433278,29760.7628705
109261,37137.8958079,42674.8578103
110295,58459.0639711,34179.8150812
102277,58459.0639711,34179.8150812
88065,58459.0639711,34179.8150812
32382,34884.8827911,27908.5449487
60642,61779.392048,34461.9355544
51825,44339.5226276,31501.6127351
96492,61779.392048,34461.9355544
4752,40222.3101684,19505.8232995
53477,29258.940828,22547.6954313
15889,28976.0950901,22609.3855925
36678,28976.0950901,22609.3855925
44707,28976.0950901,22609.3855925
57539,29058.9909438,22900.7257991
88677,29058.9909438,22900.7257991
18246,44220.6063134,3133.10864375
40272,49237.2010579,26314.2753363
26155,49237.2010579,26314.2753363
9505,49237.2010579,26314.2753363
72938,49237.2010579,26314.2753363
83782,39489.6837177,46076.4450482
46451,39489.6837177,46076.4450482
80893,54739.6037059,33156.9788609
31480,54739.6037059,33156.9788609
18245,44220.6063134,3133.10864375
36950,33008.4300952,58924.446896
107605,31613.6029561,61236.9186623
21966,37160.6674101,36456.8445892
105365,62776.7335905,28257.3010435
100609,43530.7931279,6754.74675059
35270,77948.5709213,35807.7565524
78404,59221.89215,-6294.67737538
73386,70474.3837897,-13079.4275245
14364,94951.5580445,47967.7639425
72983,94951.5580445,47967.7639425
7491,38266.89092,22650.6690348
107320,34192.8114698,37537.7407518
72766,34192.8114698,37537.7407518
93208,62414.7891981,33774.7740149
27235,67517.641276,37168.4293948
12779,37885.3190508,32672.4035843
63714,41882.6328863,29836.4728641
81196,41882.6328863,29836.4728641
1966,41882.6328863,29836.4728641
109629,41882.6328863,29836.4728641
67838,43812.8357595,29828.2008503
67839,43812.8357595,29828.2008503
43877,43911.2163674,29821.6745229
43878,43812.8357595,29828.2008503
47420,43812.8357595,29828.2008503
8149,43710.2741357,32192.1051797
30128,43785.5970004,32181.0086763
26468,49552.4786257,7148.73770199
99766,49552.4786257,7148.73770199
85645,49552.4786257,7148.73770199
108666,49552.4786257,7148.73770199
52771,39120.8938206,42143.3290961
105071,33725.4331124,39598.7710625
48175,33288.1607218,60035.9055175
43319,48808.8855683,24900.2073895
75701,48808.8855683,24900.2073895
59954,41445.739752,24587.6587931
57021,55076.3894839,58633.5241569
77945,32493.421547,27854.9913846
10985,32493.421547,27854.9913846
51174,61358.3006326,58162.2043462
43137,47634.6945817,47945.2918589
64437,47634.6945817,47945.2918589
52082,66956.9246896,26825.9431441
40533,39569.9942449,26375.1127373
54234,42517.0356979,43032.6128395
15981,42593.6415636,38535.5108838
28111,39569.9942449,26375.1127373
44545,69632.6198926,28157.1297652
62402,69632.6198926,28157.1297652
82083,41680.6939319,46158.8881876
68478,29932.7272414,58454.9657695
53295,34214.5824775,59848.7147883
102847,38823.4612195,19589.4109896
93642,38823.4612195,19589.4109896
116295,63586.6060669,20078.3502437
24194,38999.1049659,37481.5878273
64781,87263.7948815,46563.0881521
33055,29813.4590344,60888.4190372
109175,29622.4282291,61144.7500098
33057,29813.4590344,60888.4190372
55595,31682.0015654,59948.0854447
2097,31617.6755728,32480.8376371
73180,31617.6755728,32480.8376371
22399,31617.6755728,32480.8376371
9093,31891.3043801,32239.6737566
63331,31891.3043801,32239.6737566
7416,31617.6755728,32480.8376371
39999,31891.3043801,32239.6737566
11707,28171.4353379,66609.5990491
111497,33383.5306638,58193.7628027
6600,33383.5306638,58193.7628027
79750,39090.0761252,14748.6827363
77265,41753.4985733,15365.6603034
58971,41753.4985733,15365.6603034
68238,28171.4353379,66609.5990491
77375,33383.5306638,58193.7628027
67045,33383.5306638,58193.7628027
98069,36089.6587015,38963.576491
75335,36089.6587015,38963.576491
112793,36688.0895293,40398.9007427
94580,30940.4041203,58589.5775411
1867,28168.0528472,66628.7597243
58285,28168.0528472,66628.7597243
114289,33383.5306638,58193.7628027
83888,39062.2321556,52248.6541667
75396,39062.2321556,52248.6541667
91875,39062.2321556,52248.6541667
71573,39062.2321556,52248.6541667
81946,39062.2321556,52248.6541667
71725,43242.6756658,11072.5704713
79714,43242.6756658,11072.5704713
12789,52689.8494472,-6430.06954475
74182,33620.1478552,31858.4937505
77687,49511.4718427,7579.61891163
9522,63377.4835446,21928.1082616
4733,62777.8643228,28157.7118531
103868,28171.640297,66609.5993
91509,33383.5306638,58193.7628027
79320,28173.1770943,66621.0114473
82571,33383.5306638,58193.7628027
3682,31291.861863,59948.1617638
84283,33383.5306638,58193.7628027
117,31871.0116988,55906.5347133
15660,31291.861863,59948.1617638
92045,28173.1770943,66621.0114473
41110,28173.1770943,66621.0114473
93976,31291.861863,59948.1617638
38627,28173.1770943,66621.0114473
41222,43209.758065,44170.0562467
73931,41668.4941773,43341.7561135
73547,41668.4941773,43341.7561135
12721,41077.0760975,46539.2300177
78643,32986.0713011,24024.5145384
100422,32723.3037665,21358.511018
19661,34843.8577416,28865.6277253
31853,32723.3037665,21358.511018
26824,32727.9155274,21353.3100371
21211,68485.4141469,70913.2049064
108993,68520.4579915,71033.2217666
3053,37390.3692357,31909.6362471
106147,51338.4235063,15039.5165786
22830,44339.5226276,31501.6127351
26522,46676.5001318,18727.1910918
58144,31249.0598026,23531.6360112
33726,47233.5454063,7887.56634535
109294,73974.679215,28151.3670327
39667,73974.679215,28151.3670327
68497,39816.3672087,23074.6348419
45378,65712.5139659,65243.4502755
96306,65712.5139659,65243.4502755
15656,64406.4960284,77581.3342133
78972,62345.1886228,31310.9575848
73423,34930.7888561,33950.5031811
13154,34930.7888561,33950.5031811
77475,63536.0390219,30220.1316068
64949,51331.9114045,25505.9351663
16756,48230.314489,12269.5532139
108831,27228.5801297,58998.2405499
23364,40183.1675822,25277.3759744
69078,39877.8054521,24500.4394084
98522,35011.4810187,41633.1451616
69984,66186.5913186,50284.2855876
43159,70666.1654946,74262.0733955
65534,32381.9319705,39427.6341563
87737,32381.9319705,39427.6341563
11402,32381.9319705,39427.6341563
14116,55299.0925084,19825.5987165
88667,55299.0925084,19825.5987165
26600,55299.0925084,19825.5987165
112616,43930.1603346,45007.3216833
16655,43930.1603346,45007.3216833
79173,36460.9098567,31037.7733224
10194,36460.9098567,31037.7733224
79172,36460.9098567,31037.7733224
66558,55056.9715452,36436.6556613
23671,55056.9715452,36436.6556613
62832,55056.9715452,36436.6556613
1460,27304.3617043,60533.7341634
91702,27304.3617043,60533.7341634
106729,27304.3617043,60533.7341634
69345,27304.3617043,60533.7341634
38160,53191.8874914,26312.4695847
31228,66513.654301,31111.1186096
24062,40780.4882814,29170.8911337
24061,40780.4882814,29170.8911337
38620,38908.8803447,38708.9118258
69073,40343.6234814,37866.529993
17831,40343.6234814,37866.529993
1268,40343.6234814,37866.529993
95279,72373.8829689,-11292.891197
102753,72373.8829689,-11292.891197
61984,41464.6304269,11787.1358873
68465,41717.745902,12047.7770433
21321,41464.6304269,11787.1358873
112970,41464.6304269,11787.1358873
22353,41709.6538815,11936.4339593
85558,41709.6538815,11936.4339593
58575,45859.9050549,13915.0472671
132,37842.5238669,25579.1537742
9605,37842.5238669,25579.1537742
33138,37842.5238669,25579.1537742
830,37842.5238669,25579.1537742
38631,40038.6678582,54900.6868778
55370,40038.6678582,54900.6868778
69808,47804.1546076,28466.4026965
103611,63941.025822,54195.4795599
107660,83037.3966654,44720.6401481
100298,83037.3966654,44720.6401481
44732,59160.1306732,60633.6580086
93957,74107.7377833,32900.6377297
13223,74107.7377833,32900.6377297
30288,90161.6881199,47250.6975833
15116,43599.4933043,35156.423156
94574,64534.4772263,51466.6045074
40425,57214.9946902,33239.9916746
114048,27989.8112869,64529.2741424
43788,73420.6721203,28225.4648777
106528,62268.447543,57416.0014379
15203,49356.0659953,8928.6095514
63206,49355.6560732,8928.71982889
56073,49356.0659953,8928.6095514
15202,49356.0659953,8928.6095514
8790,49356.0659953,8928.6095514
38789,49356.0659953,8928.6095514
21582,44339.5226276,31501.6127351
70488,49356.0659953,8928.6095514
42706,49356.0659953,8928.6095514
108072,49356.0659953,8928.6095514
38861,49356.0659953,8928.6095514
43763,49356.0659953,8928.6095514
60690,60080.7267743,36377.6671158
43462,60080.7267743,36377.6671158
115289,60080.7267743,36377.6671158
73183,60080.7267743,36377.6671158
7693,60080.7267743,36377.6671158
24969,60080.7267743,36377.6671158
22871,60080.7267743,36377.6671158
28334,51631.8979033,33532.2613632
28336,51631.8979033,33532.2613632
44000,43751.3718662,29141.2940631
21905,41410.825059,26651.4340762
97977,65040.1935152,-18798.1917336
85541,42698.3319506,19130.2106582
26145,42698.3319506,19130.2106582
29259,46489.0389106,16526.8850773
59447,46489.0389106,16526.8850773
26523,46489.0389106,16526.8850773
43610,46489.0389106,16526.8850773
35869,57726.6570114,30810.4529017
74174,70896.6511611,73999.1439634
3939,34774.6150268,45614.2626031
3398,41859.8454709,4331.73088454
37627,41859.8454709,4331.73088454
26027,41859.8454709,4331.73088454
4671,41859.8454709,4331.73088454
39225,41859.8454709,4331.73088454
35489,41859.8454709,4331.73088454
75977,41859.8454709,4331.73088454
4672,41859.8454709,4331.73088454
94099,71587.6430777,74799.4838974
55848,51624.9073057,28261.3745703
85611,74238.1301541,79029.6226903
97742,74238.1301541,79029.6226903
76847,66475.1750938,29581.2096227
28536,104869.191946,57712.9720156
45432,42343.7406046,46046.7049678
95082,70005.3539823,45411.4592008
97074,46955.2427962,48298.9538316
104152,47921.6086606,48772.0565192
81012,47921.6086606,48772.0565192
46276,47921.6086606,48772.0565192
25541,60285.054798,10275.8812642
93171,31638.971892,38944.8348086
17843,31638.971892,38944.8348086
3379,39162.8938272,42621.9470071
83331,39162.8938272,42621.9470071
52521,39162.8938272,42621.9470071
103038,32758.0566041,38717.9993802
35063,42113.1748244,45665.341998
41694,49069.1751438,54666.9190768
37724,49069.1751438,54666.9190768
37451,41326.2822453,41330.6932379
10121,38949.7560711,42053.3883848
25573,38949.7560711,42053.3883848
6188,41575.3523758,40040.4194945
59059,41575.3523758,40040.4194945
17955,40253.3776328,39705.3556019
3672,40253.3776328,39705.3556019
38843,41917.1570247,53784.1156236
95171,41917.1570247,53784.1156236
79052,40728.8335275,41125.0202182
99415,64561.5549985,38990.6749198
51055,38670.0143308,41262.0818745
31715,28778.3088024,52151.762391
36476,33159.8280464,37232.941025
8725,31947.6298746,33341.9965611
57311,37615.6605997,36624.6782706
39830,44475.7069978,34769.7682586
49749,44475.7069978,34769.7682586
95453,36488.0540346,46170.2564655
58237,41129.5781745,39697.5658328
41874,41129.5781745,39697.5658328
76967,36633.89719,36889.3467524
95298,44576.4684846,54741.1805539
43442,33843.031722,46883.7605987
65834,33843.031722,46883.7605987
55082,32012.9559485,40856.2352232
41345,40741.0720838,42824.3893849
68111,40741.0720838,42824.3893849
45012,43847.4818787,35501.2502903
104938,38659.6493546,44633.0827365
73862,38659.6493546,44633.0827365
4142,34948.219226,33695.7321694
64052,34948.219226,33695.7321694
3142,34771.8363634,37095.3324192
99787,34771.8363634,37095.3324192
78957,34925.4923465,41872.7662674
8327,46417.4213474,42645.228716
63716,38555.142585,43988.2193869
38835,38422.0297558,40802.0442919
90353,38422.0297558,40802.0442919
3734,34085.3807516,32559.1883127
58449,34085.3807516,32559.1883127
39550,34425.0624362,48416.5505428
108128,34425.0624362,48416.5505428
12620,31454.759146,31729.5546764
5763,42737.3362556,43911.3622194
90050,42737.3362556,43911.3622194
100583,38818.5634301,42594.9384782
62626,38818.5634301,42594.9384782
27711,39060.1920158,40167.838634
77713,41949.1145051,48344.8919992
3400,42047.6894944,42738.8055447
19443,35796.7429801,33898.3891563
9123,35796.7429801,33898.3891563
10103,39446.5881572,47636.164584
17282,43436.2314695,44355.3348779
67920,43436.2314695,44355.3348779
8490,34948.8132422,46105.2280614
68457,34948.8132422,46105.2280614
105776,29137.4309613,39370.4884469
24346,37636.3225244,31842.3619611
14891,37636.3225244,31842.3619611
15063,39379.260177,38748.2603752
87311,41762.2664125,58003.5088688
31065,41762.2664125,58003.5088688
70983,45247.1434637,41529.3565806
35266,35653.1089297,38584.176958
27844,35653.4163568,38584.5096722
33735,48101.1469358,43038.3406612
807,36036.0277486,34042.8059151
54469,36036.0277486,34042.8059151
8999,36727.912849,44538.7712579
22047,41366.2905748,40140.9727246
8568,41366.2905748,40140.9727246
37520,33965.3927189,35063.7609982
23290,36578.3321475,43401.9927205
25029,41768.2590251,32980.691996
109968,32671.8812838,44334.4034866
99166,32671.8812838,44334.4034866
66441,33959.3127808,33080.8044086
111234,33959.3127808,33080.8044086
50774,35129.4395341,38550.30214
90429,38600.3092718,41808.1384073
111324,38600.3092718,41808.1384073
17312,43160.6002945,43236.1267248
19537,43160.6002945,43236.1267248
91634,39287.3578784,41070.3807297
2364,41158.8064767,53835.2535751
93581,41158.8064767,53835.2535751
61557,35009.9904811,34384.8549186
94968,34336.341421,35850.7479853
15189,34336.341421,35850.7479853
64720,40984.0691981,39351.7563528
13760,34433.774952,33605.3712102
37543,34433.774952,33605.3712102
16114,41661.4267455,40284.2392801
13170,41661.4267455,40284.2392801
17377,34275.778381,38734.2585583
9343,34275.778381,38734.2585583
5345,38335.9691531,40161.6346938
23561,37720.058617,40402.3795809
67490,37720.058617,40402.3795809
90790,36833.5266707,42814.0671217
46181,36833.5266707,42814.0671217
101418,33238.8836307,33017.88612
35725,38267.6342931,33709.7656626
37364,39834.2549621,39165.3474429
2658,33499.2123611,32135.293916
36520,33499.2123611,32135.293916
40042,43789.6568161,48075.7358005
39526,45447.0019474,40857.1709896
2618,45447.0019474,40857.1709896
112049,33342.255045,36847.6524361
10726,33342.255045,36847.6524361
62545,36849.0100104,39604.8102768
111288,37983.3730555,42074.3612737
79928,37983.3730555,42074.3612737
13474,46988.9999064,50060.3857374
96106,46988.9999064,50060.3857374
30793,38565.3941558,43884.099411
54817,34436.6375639,39705.9897718
73240,34436.6375639,39705.9897718
75320,35378.4450591,39121.1202543
9967,45794.2009516,46812.0931869
35948,34202.2382909,31670.8815189
37582,38176.2299433,36448.1176228
24193,38176.2299433,36448.1176228
58023,57524.1091333,44009.2240665
3741,37812.3660165,38219.0329287
26201,37812.3660165,38219.0329287
45993,40625.4440776,37814.8087124
6415,40625.4440776,37814.8087124
50860,44997.8666345,48774.0164762
90949,33119.8029118,38906.7669799
16417,33119.8029118,38906.7669799
21165,36148.1604983,36415.7246191
14054,50215.7985566,28686.1498896
55052,50215.7985566,28686.1498896
12833,35955.5894892,33806.6367993
24253,37164.5270724,43061.5101042
56386,37164.5270724,43061.5101042
79121,34632.6151391,32745.9673862
50402,31832.7260183,36993.1410385
2721,41468.544977,46627.2248548
48793,41468.544977,46627.2248548
45771,32406.3756652,43789.044409
12580,32406.3756652,43789.044409
47840,34183.5545839,38509.2637231
13525,36126.6695169,35559.3744621
50939,36126.6695169,35559.3744621
72453,42287.3520815,46760.0545173
34159,33079.8128031,69092.9645678
83692,35468.1790327,22506.5533914
34127,35468.1790327,22506.5533914
62358,35468.1790327,22506.5533914
96230,92528.7213078,48396.615744
114589,92528.7213078,48396.615744
22565,66568.7443747,-8953.24906627
80844,37944.0925541,28201.7560481
116529,36563.0864632,39765.0902313
56371,36563.0864632,39765.0902313
39297,70216.5465821,-24927.5873532
49268,67519.8958763,37166.9920241
44863,67475.1120204,37175.2456495
62448,67518.9734757,37169.4280391
32814,67517.641276,37168.4293948
20427,67517.641276,37168.4293948
73167,43823.6209399,14352.3483632
107952,44552.5509233,52936.224435
22732,47270.3584275,33798.3315623
12562,47270.3584275,33798.3315623
42387,47270.3584275,33798.3315623
98747,47270.3584275,33798.3315623
46678,34102.81116,32303.3095083
3450,34102.81116,32303.3095083
117776,58377.1310393,62240.1069054
25470,58377.1310393,62240.1069054
92804,68454.3275659,36503.6817461
13280,68454.3275659,36503.6817461
24518,68481.4846761,36502.9395347
60897,68481.4846761,36502.9395347
99397,68454.3275659,36503.6817461
8391,68481.4846761,36502.9395347
6046,37687.4878926,33986.0036995
56214,68481.4846761,36502.9395347
23796,68481.4846761,36502.9395347
51670,68481.4846761,36502.9395347
62205,68481.4846761,36502.9395347
68033,68481.4846761,36502.9395347
38038,30070.6574202,49809.2547728
62043,30070.6574202,49809.2547728
24907,34484.5263239,59483.5843805
55952,34484.5263239,59483.5843805
66075,40385.8791407,30980.5415525
110232,35410.2368102,59121.0291772
55819,35410.2368102,59121.0291772
75934,47436.2703302,36822.8090556
58568,47436.2703302,36822.8090556
2128,47436.2703302,36822.8090556
2127,47436.2703302,36822.8090556
27706,47436.2703302,36822.8090556
2375,47436.2703302,36822.8090556
31186,42320.4474921,29205.3453354
38363,42320.4474921,29205.3453354
32405,42320.4474921,29205.3453354
7570,42320.4474921,29205.3453354
15141,42509.7386165,17069.2635946
17589,44257.0609771,45271.3765395
74448,44257.0609771,45271.3765395
64417,41444.6530743,55891.6669583
83941,51410.9487976,12958.5057673
23345,43996.8015053,44158.8339602
78719,43996.8015053,44158.8339602
115162,43996.8015053,44158.8339602
79164,35863.3499253,34035.8370008
24938,58465.193819,25868.606956
19037,58465.5013154,25866.9456432
19039,58469.7049616,25809.7886795
94200,40182.0058847,29221.11699
13495,40182.0058847,29221.11699
113752,40182.0058847,29221.11699
7764,40182.0058847,29221.11699
43637,40137.0195039,29159.247082
39981,33698.9503634,34933.8230813
83386,27877.6966714,67538.2345366
115804,26758.0352799,66664.6986514
86536,27877.6966714,67538.2345366
68743,27877.6966714,67538.2345366
50879,27877.6966714,67538.2345366
30305,65844.7196494,5997.74432736
41306,26758.0352799,66664.6986514
68062,27877.6966714,67538.2345366
56216,37706.8994028,35703.1063318
63411,37706.8994028,35703.1063318
83033,27877.6966714,67538.2345366
72428,27877.6966714,67538.2345366
117019,27877.6966714,67538.2345366
35686,27877.6966714,67538.2345366
32993,27728.4166673,66595.6524486
89545,31790.96889,59039.2748252
46855,31393.3465838,59085.3153867
39524,31393.3465838,59085.3153867
65829,31393.3465838,59085.3153867
53115,31393.3465838,59085.3153867
106750,31393.3465838,59085.3153867
91998,31393.3465838,59085.3153867
88627,31393.3465838,59085.3153867
101150,31393.3465838,59085.3153867
65255,31393.3465838,59085.3153867
22035,31393.3465838,59085.3153867
53453,32254.2162622,57894.3841195
91920,48687.7157035,28976.4043014
1715,31393.3465838,59085.3153867
43349,31393.3465838,59085.3153867
38136,31393.3465838,59085.3153867
63222,31393.3465838,59085.3153867
32557,31393.3465838,59085.3153867
83086,31393.3465838,59085.3153867
46263,31393.3465838,59085.3153867
95655,31393.3465838,59085.3153867
17324,31393.3465838,59085.3153867
31573,31393.3465838,59085.3153867
43274,34258.1171622,45639.1095833
26436,34258.1171622,45639.1095833
103395,31447.6955142,58083.9372074
106668,51671.8928574,3206.48188592
3396,31393.3465838,59085.3153867
22040,33313.4530691,57662.9334796
76612,31393.3465838,59085.3153867
47624,31393.3465838,59085.3153867
93194,31393.3465838,59085.3153867
104911,31393.3465838,59085.3153867
68508,31393.3465838,59085.3153867
39047,38911.8539394,41612.4404459
38147,38911.8539394,41612.4404459
27655,38911.8539394,41612.4404459
43751,38911.8539394,41612.4404459
90366,38911.8539394,41612.4404459
31386,38911.8539394,41612.4404459
90862,38911.8539394,41612.4404459
1592,38911.8539394,41612.4404459
107890,38911.8539394,41612.4404459
8346,38911.8539394,41612.4404459
40338,38911.8539394,41612.4404459
64148,38911.8539394,41612.4404459
1004,38911.8539394,41612.4404459
101732,38911.8539394,41612.4404459
30109,38911.8539394,41612.4404459
45518,38911.8539394,41612.4404459
75972,38911.8539394,41612.4404459
41087,38911.8539394,41612.4404459
73651,38911.8539394,41612.4404459
82060,38911.8539394,41612.4404459
99193,38911.8539394,41612.4404459
41086,38911.8539394,41612.4404459
112096,38911.8539394,41612.4404459
10088,38911.8539394,41612.4404459
51732,38911.8539394,41612.4404459
46195,38911.8539394,41612.4404459
3816,38911.8539394,41612.4404459
60679,33611.9771701,34013.251562
36092,38911.8539394,41612.4404459
443,38911.8539394,41612.4404459
6513,40954.3657388,38901.9561075
72386,38911.8539394,41612.4404459
353,38911.8539394,41612.4404459
75532,38911.8539394,41612.4404459
68657,38911.8539394,41612.4404459
60930,38911.8539394,41612.4404459
74116,38911.8539394,41612.4404459
61855,38911.8539394,41612.4404459
64493,38911.8539394,41612.4404459
74490,38911.8539394,41612.4404459
58838,38911.8539394,41612.4404459
40698,38911.8539394,41612.4404459
7434,38911.8539394,41612.4404459
40697,38911.8539394,41612.4404459
5663,38911.8539394,41612.4404459
4043,38911.8539394,41612.4404459
53455,38911.8539394,41612.4404459
50926,38911.8539394,41612.4404459
22109,52235.6125304,30363.6051247
19144,38911.8539394,41612.4404459
72860,38911.8539394,41612.4404459
1235,38911.8539394,41612.4404459
4044,38911.8539394,41612.4404459
48373,38911.8539394,41612.4404459
75621,38911.8539394,41612.4404459
109530,35688.5010102,22768.2621971
35315,55246.518661,31686.8936376
73005,67779.9751651,-6716.2404662
69307,67779.9751651,-6716.2404662
87226,67779.9751651,-6716.2404662
115989,67779.9751651,-6716.2404662
90923,41630.6967601,39884.288455
63727,41630.6967601,39884.288455
96797,64168.9552701,12436.400446
72376,47757.8102648,17337.1269623
57888,47757.8102648,17337.1269623
101096,47757.8102648,17337.1269623
80530,76952.6593951,-28703.5618237
46391,51427.6709015,12441.8516661
7829,65014.0885397,-7776.46058941
58205,84248.5519291,49133.3537534
13451,35688.5009333,22770.4777826
38347,35688.5009333,22770.4777826
4352,47370.1729599,22005.9991827
105074,37685.4154132,64166.708739
112282,44503.3738769,28940.4855303
82342,44503.3738769,28940.4855303
95003,44503.3738769,28940.4855303
80459,44503.3738769,28940.4855303
110205,33377.8955765,25683.1384701
72554,40733.5152663,53864.6433743
40453,40733.5152663,53864.6433743
8878,80332.9358237,45445.1494497
53970,46728.0857426,8764.87341227
46484,46728.0857426,8764.87341227
21669,52034.8311469,28100.4709519
106919,47370.1729599,22005.9991827
365,46562.9340924,42882.4745043
93955,44528.6505415,-2502.07790531
5203,44532.0324708,-2505.06480604
9902,40140.3975795,46980.0927471
24572,92422.3887417,47209.1532363
101158,35625.2552153,29130.6820566
79503,39738.7039668,16701.7400197
42259,46497.3419444,43033.0540352
101740,38163.6810192,14168.1730742
119102,39828.625262,24212.3530729
101913,37655.9287351,27950.7097863
15185,33038.9206248,36701.0524666
69396,36751.9324627,31595.3493569
19553,38729.6206032,36418.8846325
20578,37397.0979851,29962.9201621
111414,37173.1541784,30710.7385194
78368,39847.5558082,39784.6199109
105690,45052.3087428,45088.4564091
112562,41804.9215868,39608.6613148
53457,37550.6633139,49160.3822525
106577,43349.6311076,29742.444565
88563,43253.6602697,19373.2755149
91510,43244.2121826,25852.744151
115852,43376.7114986,17191.0742896
37117,30077.7358119,52551.050666
88568,44218.1633601,14464.7184047
88585,50922.8978267,28966.1792535
95165,49861.3139582,25958.3300366
118264,51543.9807564,27330.7295382
92333,42538.0367238,28481.7798621
93775,56072.5773733,26619.5311234
117224,58485.9667705,26744.3426084
83343,40997.6907253,30733.1448909
41444,44345.7808458,28348.8420314
117339,43315.2429109,28447.9465601
68449,40505.9732724,25419.5686077
44555,37895.5726982,32508.4627987
10208,37895.5726982,32508.4627987
106716,45377.2105175,26178.4983594
77941,37046.2754173,25067.4865818
42440,34238.8424386,39981.5880592
73461,56813.5847687,24310.6901755
29036,34190.2743844,22059.6563711
46638,34190.2743844,22059.6563711
21675,34190.2743844,22059.6563711
67695,34190.2743844,22059.6563711
8192,34190.2743844,22059.6563711
75340,34190.2743844,22059.6563711
54458,34190.2743844,22059.6563711
54131,34190.2743844,22059.6563711
58895,34190.2743844,22059.6563711
36861,34190.2743844,22059.6563711
118094,34190.2743844,22059.6563711
9347,34190.3768639,22059.6564965
112190,34190.3768639,22059.6564965
15503,35612.0957819,24437.7232264
24551,36293.8399867,31849.5809458
25721,26298.0549615,59307.2834662
66949,38373.5146549,21354.681956
76627,38373.5146549,21354.681956
83508,38553.5058319,23239.1470934
80834,32832.654312,27123.0448127
51997,32832.654312,27123.0448127
391,40227.8019668,38431.3625518
82227,52843.5448463,32637.5401717
56300,52843.5448463,32637.5401717
52216,52843.5448463,32637.5401717
7219,52843.5448463,32637.5401717
